"309","https://www.xiami.com/album/2103830079","情Feel三合一","$alvation Army","2018.07.19","1341","国语","独立发行","录音室专辑","0","（评分人数不足10人）","#陷阱说唱 Trap Rap、#爵士嘻哈 Jazz Hip Hop","3","https://www.xiami.com/song/1803926152","where are u(Mix By.BadGuy Ocean Ft.GREATFLY）","30","No lyrics available","hiphop","0.9122807017543859","$alvationArmyOcean_Sa-whereareu(MixBy.BadGuyOceanFt.GREATFLY).mp3","0.1963208556","0.4867209629","-0.003825557931","-0.02807809687","-0.1273320309","0.1672763372","0.8195095962","0.4191757696","-0.5369137461","-1.01850009","-0.4813503207","-0.731943949","-1.306387457","-0.3996819258","-0.8689648433","-0.02295111437","0.7039349895","0.2658272068","0.9182429399","-0.4727108381","0.353909251","-0.2954341157","-0.1147307215","-0.02962323542","-0.6994123259","-0.6008821477","0.9707655311","0.8006203175"
"103","https://www.xiami.com/album/2102764956","黑武士(Black Samurai)","$hock Zoo","2017.06.11","1747","国语","独立发行","录音室专辑","0","（评分人数不足10人）","#陷阱说唱 Trap Rap","1","https://www.xiami.com/song/1795976160","$hock Zoo - 黑武士","1747","No lyrics available","hiphop","1.0","$hockZoo-$hockZoo-黑武士.mp3","0.5929132668","0.8189297505","0.3074012406","0.2329528288","0.1857201974","-0.1661681368","0.3659331675","-0.3232498347","-0.3413422289","-0.5221107281","1.463389266","-0.4554150531","-0.03605840137","1.345555082","-0.228689531","0.5040631154","0.3993381545","0.8453795716","0.8782086485","1.907100814","1.600354896","0.9142440626","1.77438129","2.408136422","0.8687788206","-0.5510008758","0.0006777154631","0.6796218753"
"21","https://www.xiami.com/album/2103489182","星标好友","$yo","2017.12.05","213","国语","独立发行","录音室专辑","0","（评分人数不足10人）","#西岸说唱 West Coast Hip Hop、#嘻哈 Hip-Hop、#陷阱说唱 Trap Rap","1","https://www.xiami.com/song/1801491851","星标好友","213","编曲：Richie
混音： $yo
wow ay ay ay ay
yeah yayayaya
$yo wow yayayaya
Hook：
星 标 好 友 不多
漫 长岁月他们陪我度过
星 标 好 友 不说
在 一起就不会感到烦恼
星 标 好 友 不多
漫 长岁月他们陪我度过
星 标 好 友 不说
在 一起就不会感到烦恼
verse1:
他们都在我的身边
永远都不会去改变
我和我的homie 绝对不会着急
让我们放手去追寻
跌倒也不会去灰心
我和我的homie 一直一路攀升
放开脚步走
我们不回头
一路坚持到底 我们握着拳头
苦痛也忍受
寂寞也足够
相信这些东西都是幸福源头
Hook：
星 标 好 友 不多
漫 长岁月他们陪我度过
星 标 好 友 不说
在 一起就不会感到烦恼
星 标 好 友 不多
漫 长岁月他们陪我度过
星 标 好 友 不说
在 一起就不会感到烦恼
verse2:
写首歌自己来听
不考虑是否会走心
享受我的free 和我兄弟醉
回过头去看看 我们眼神缓慢
沉醉在那808的节奏摇摆
ay星标好友都在身边
花着money消磨时间
im play boy hey my baby
wait wait wait wait
我没时间陪你baby babababa
我没时间陪你lady lalalady
Hook：
星 标 好 友 不多
漫 长岁月他们陪我度过
星 标 好 友 不说
在 一起就不会感到烦恼
星 标 好 友 不多
漫 长岁月他们陪我度过
星 标 好 友 不说
在 一起就不会感到烦恼
收起","hiphop","1.0","$yo-星标好友.mp3","0.848227881","0.6480918587","0.1141150578","0.1282318685","0.08594195471","-0.1501783027","0.9923551529","0.1536294224","-1.168373193","-1.036473849","-1.720527305","-1.862113041","0.9917792389","-0.3672664637","-0.6063292525","0.8988501427","-1.339527457","0.4563212675","1.295519903","0.7036819602","1.610336912","-0.3182916232","-0.9975160087","0.636057593","-0.5770670684","-0.4126725649","0.981685102","0.7421815991"
"282","https://www.xiami.com/album/2103931947","Real Hip Hop","$ĐЁ","2018.08.16","1194","国语","独立发行","录音室专辑","0","（评分人数不足10人）","#实验说唱 Experimental Hip Hop、#陷阱说唱 Trap Rap、#中国地下说唱 Chinese Underground Hip Hop","1","https://www.xiami.com/song/1804867479","Real Hip Hop","1194","real hip hop来自地下
没有商业没有欺诈
就这点还爱好
不要再来打扰taleri jiena
（蒙语： 谢谢您嘞）
看似空荡的孤岛
有条神龙不要惊讶
start from bottom now we here
逆流而上昂
truble killer one by one
bullet 空中转呐转
by myself Seibertron
born in New age 21th
let me tell u what i want
迷茫带领肉体一路向前
自由的灵魂在最美的地方停留
懒惰不是你的借口
尊师重道记得要低头
身正不怕在trap中游走
倔强起来像个魔头
music is my commercial
nobody do not插手
my dirty verse 随意开口
风 口 浪 尖
只 手 摭 天
讨 伐 塔 巅
祈 祷 明 天
uzi batter than Gucci
（flash boom）
空气稀薄依然呼吸
（fresh dope）
意念控制不了物体
（stand on top）
purple ninjia飞檐走石
（pray to god）
随时准备让大脑重启吞噬新鲜数据
蝰蛇搭配反弹导将失败者轰炸出局
感受宇宙在呼吸看着飞船慢慢落地
wu~别再打探我底细
bad and boujee
music everyday ey！
music everyday ey！
没理由定音乐罪
出发的航班不能够倒退
music everyday ey！
music everyday ey！
人是信仰的傀儡
恶煞内心的魔鬼在作祟
命运共同体power
break imagination time
拥有beef才能站一起
all we need is 态度
正视历史才有未来
说唱圈新的规则出台
混迹纸牌屋从来都明牌
要的是实力而不是后台
for my family for my team
anything can pass not my dream
need to plant more trees
the only one planet we can save
生存法则是追逐而不是等待机会的废物
做出最佳选择破釜沉舟绝不给自己留退路
real hip hop来自地下
没有商业没有欺诈
就这点还爱好
不要再来打扰taleri jiena
看似空荡的孤岛
有条神龙不要惊讶
start from bottom now we here
逆流而上昂
truble killer one by one
bullet 空中转呐转
by myself Seibertron
born in New age 21th
let me tell u what i want
见面嘴上称兄道弟不是我的bro
（one and one and one）
想要靠近我注意眉头皱不皱
（f***）
护城河的城门关闭独木桥你走不走
记得不要回头安排了一个杀手
放你走（i say f***）
不可能忘了你的手
低下头 （i say f***）
否则我断了你的后
没想过啥理由（i say f***）
能让我放弃这自由
没理由会错过
失败者跪地的祈求
（killing killing killing killllllllllllll）
再也不会忍受嘶吼的野兽
垃圾全部被淘汰清出这宇宙
保持最屌状态
target fire locking
瞄准头枪在手
扣响扳机血在流
收起","hiphop","0.896551724137931","$ĐЁ-RealHipHop.mp3","1.072575932","-0.461651532","0.8480795622","1.553275661","1.40185079","0.07395881158","0.1911254954","-0.4077708533","0.2827409405","-2.49246054","1.191323114","-0.2508849909","-0.5341782865","1.07116454","-0.6140508111","0.3890690129","0.5560171422","0.6342951659","-0.3173702237","-0.002621706795","1.635685754","0.9534880507","0.9821272259","1.278356539","-1.023029043","-1.196559475","0.1280211061","0.9981914163"
"293","https://www.xiami.com/album/2103901875","我爱内蒙古","$ĐЁ","2018.08.05","391","国语","独立发行","录音室专辑","0","（评分人数不足10人）","#南方说唱 Southern Hip Hop、#地下说唱 Underground Hip Hop、#陷阱说唱 Trap Rap","1","https://www.xiami.com/song/1804536224","我爱内蒙古","391","No lyrics available","hiphop","0.8421052631578947","$ĐЁ-我爱内蒙古.mp3","1.930278029","-0.5079967707","0.6617354737","0.6404767554","0.889148446","0.02316303876","0.1349760861","-0.5082150844","-0.7876593984","-0.5237843223","-0.0972456657","0.7422815548","-0.1151397505","1.649372404","0.5023760076","1.067899057","1.093557098","1.258102408","1.193623433","0.9850921345","1.680418452","0.6700790923","2.343545366","1.60412156","1.02611871","-0.0382914455","0.08215778321","0.835639596"
"72","https://www.xiami.com/album/2102817004","Slow","$ĐЁ","2017.08.17","1811","国语","独立发行","录音室专辑","0","（评分人数不足10人）","#老派说唱 Old-school Hip Hop、#流行说唱 Pop Rap、#嘻哈 Hip-Hop","1","https://www.xiami.com/song/1796487594","Slow","1811","oh~不要再不要再猜测
这是我想要的生活
oh~come on 拜托
烦恼请远离我的生活
oh~不要再不要再猜测
这是我想要的生活
oh~come on come on拜托
烦恼请远离我的生活~yeah！
SDE
阳光慵懒着撒在我的手
我跟身边的baby说take it slow
陪你一起看冬天的snow so
we r love eachother soo
躺在沙发里的感受
慢慢去享受去感动放松的肉体与我的灵魂在舞动
像风一样失重像
游泳池里面脚轻头重
看着天空变成湛蓝色
当我们的脸上褪去了那些年的青涩
想找回那清澈的温热的双眼中的羞涩
像宇宙一样的变幻莫测
或者沉默也是一种承诺
愿苦难的孩子远离痛苦的折磨
多 余 的 不 必 再 说
脑 子 里 想 法 太 多
房 间 里 空 气 很 稀 薄
马 路 上 穿 梭 的 汽 车
车水马龙的繁华
也复杂不过人内心的想法
看着墙上的wiz chklifa
梦想的目的地即将要到达
说着梦话 聊聊八卦
慢慢放弃挣扎渐渐长大
HOOK
oh~不要再不要再猜测
这是我想要的生活
oh~come on 拜托
烦恼请远离我的生活
oh~不要再不要再猜测
这是我想要的生活
oh~come on come on拜托
烦恼请远离我的生活~yeah！
sSs
懒散的午后想要play a game
烦恼的事情空调帮我take away
想要躺在你的腿上欣赏你的美
什么也别说舌头堵住我的嘴
Ya know imma bad boy
忘记你的男友be my side
你说不喜欢我的坏
super lie
我却喜欢你的眼
like a sunshine
Sometime
我们就这么放空在空空的房间里
多年后的你是否会再想念起
那个炎热的午后夏天白色的房间
我们赤裸着坐在那床边
依偎在旁边
吐着烟圈
看着太阳慢慢的落下山
我们肩并着肩 忘返流连在你的眉眼之间
静止那时间 nanana
My baby baby my sexy lady
今天不要出门 with me with we
Love me or hate me
You make me so crazy
把你拥入怀里 I need u say need me
一起看太阳升起又落下
默默的陪伴还有好多的情话
好想拥有超能力让时间都停下
清纯又火辣对你最好的评价
HOOK
oh~不要再不要再猜测
这是我想要的生活
oh~come on 拜托
烦恼请远离我的生活
oh~不要再不要再猜测
这是我想要的生活
oh~come on come on拜托
烦恼请远离我的生活~yeah！
SDE
oh！ i forgot something~
点上我的香薰烟雾弥漫升华我的神经
慢慢躺下脑海中浮现着曾经
有些谎言不需要去澄清
用时间和实力去证明 这一切
我希望爱与和平融化 全世界
最喜欢慵懒又奇妙 的季节
感谢hater们的意见
我会吸收并且转变
感谢挫折在我眼前不断闪现
和过去的自己说一声再见
不管你看不看得见
就算看得见你也只能承认眼前的这一切
又过了一夜，你又要对我另眼相见
收起你的偏见保留我的底线
需要real chill血液 告别嚣张的气焰
选择说唱是对于青春的祭奠
感受时间变得慢
一觉睡到下午4点半
睁眼低头看着手表过了420
怎么办吹着空调我也出着汗
瞳孔在扩散
看着电视机里老中医教人拔着罐
回头看到honey 她在做着饭
这是我最希望生活的的状态
这就是幸福这就是love life
HOOK
oh~不要再不要再猜测
这是我想要的生活
oh~come on 拜托
烦恼请远离我的生活
oh~不要再不要再猜测
这是我想要的生活
oh~come on come on拜托
烦恼请远离我的生活~yeah！
烦恼请远离我的生活
收起","hiphop","0.5833333333333334","$ĐЁTripleS-Slow.mp3","0.5993073986","1.043704357","-0.4335267704","0.2644609174","-0.434207879","-1.075523955","0.122277672","0.3666343991","1.700226608","0.1349970272","1.258486883","-0.2628871959","0.587586344","0.1432697835","-0.3434189812","0.884919884","0.6342809245","1.183511332","0.6711779966","0.6180450344","1.445329571","0.6885142641","-0.5640650349","0.04114595883","0.06595564177","-0.442546565","0.3280534148","0.8388235569"
"440","https://www.xiami.com/album/2103496166","Remix","0879_Purpledemon","2018.01.19","970","国语","独立发行","录音室专辑","0","（评分人数不足10人）","#地下说唱 Underground Hip Hop、#陷阱说唱 Trap Rap、#中国地下说唱 Chinese Underground Hip Hop","1","https://www.xiami.com/song/1801530694","XO","970","No lyrics available","hiphop","1.0","0879_Purpledemon-XO.mp3","2.550321156","3.210090098","-0.08676696842","0.4054027146","0.1487933024","-1.291706784","0.5204660227","-0.08899430848","0.6990533823","-0.2254655241","0.04888896943","0.4966939491","1.405127261","1.021226503","0.4980540891","2.286183876","2.934909784","0.5985155017","1.342921353","0.6695659873","1.049860651","0.9747725651","0.5905651729","0.4459120263","1.367386062","2.004927653","0.9997356534","0.04303394258"
"245","https://www.xiami.com/album/2104057919","Yang","1four8.","2018.09.20","303","国语","独立发行","录音室专辑","0","（评分人数不足10人）","#流行说唱 Pop Rap、#陷阱说唱 Trap Rap","1","https://www.xiami.com/song/1805931898","揭露（look at me remix）","303","作词 1four8.
作曲 Cody Brown
录音后期 火伴
ay yeah
扎脏辫装得好酷
拿起麦一无是处
看到谁都想吹嘘
啥也不懂的水比
bitchs看到根本不懂
满口脏话讲的轻松
看老子有自己态度
寸头说唱有谁不服
faker每天装得有种
真hiphop啥都不懂
每天在讲freestyle
问一下不认识2pac
嘴里说着love&peace
不知道哪里是布朗克斯00
看我揭穿你们的嘴脸
看爷玩说唱从不为钱
fxxx on me. look at me ay
fxxx on me. yeah. look at me ay
look at me. look at me yeah
fxxx on me. yeah
look at me. yeah.fxxx on me
look at me. fxxx on me. yeah.
look at me. fxxx on me
yeah, ay
yeah
没喝酒就不要装醉
疯狗似的到处乱怼
往bitchs嘴里面灌水
不揭露老子心里有愧
一些不懂装懂的杂碎
看老子一个个的击溃
对所有bullshit说声fxxx ay
小爷的歌请循环播放 ay
fxxx on me. look at me ay
fxxx on me. yeah. look at me ay
look at me. look at me yeah
fxxx on me. yeah
look at me. yeah.fxxx on me
look at me. fxxx on me. yeah.
look at me. fxxx on me
yeah, ay
yeah
收起","hiphop","0.92","1four8.-揭露(lookatmeremix).mp3","1.04163551","0.6199232965","-0.2109319165","-0.125215879","-0.02421820795","-0.9122909514","0.2246627316","0.3146668078","-0.5525904096","-1.631857544","-0.5233011326","0.04649222359","-2.023652954","-1.632008492","0.1359892627","-0.9144885462","-1.055185942","1.612773874","1.393277692","-0.968321568","0.9004206185","0.7680290568","0.5792573948","1.64648564","0.4018637681","0.1287837445","0.9944643378","0.4826784134"
"987","https://www.xiami.com/album/2103863580","Discover歌曲片段试听","37号轨道","2018.07.27","179","其他","独立发行","录音室专辑","0","（评分人数不足10人）","#电子 Electronic、#金属 Metal、#流行 Pop","1","https://www.xiami.com/song/1804191115","discover专辑片段试听","179","No lyrics available","pop","1.0","37号轨道-discover专辑片段试听.mp3","0.6901498432","0.6171829665","-0.0943368084","-0.08888346859","-0.01381202276","-0.05678817609","0.9622836606","0.07823059871","-0.9680237926","0.9329050808","0.3161572175","0.8021809369","-0.335530199","-0.5699274171","1.237020615","0.08100275398","0.02043942666","0.007377800556","0.3629608515","-0.4244662148","-1.180264969","0.03108293635","-0.3185177961","0.3486048567","0.5062433173","-0.3544420291","0.697070837","0.5408180952"
"258","https://www.xiami.com/album/2103993786","47 School","School","2018.09.06","283","国语","HDC","录音室专辑","0","（评分人数不足10人）","#流行说唱 Pop Rap、#嘻哈 Hip-Hop、#陷阱说唱 Trap Rap","1","https://www.xiami.com/song/1805378722","47 SCHOOL","283","Call me school killer
and me 47 partner
We are all monsters
We'd like chicken dinner x2
We will definitely do more
挥霍着用不完的金币 ang
脚踏在最邪恶的禁地 ang
so设好陷阱 等待艳情
今晚猎物是你已经被我算定
拿faker和我比较输赢没意义
没意义就对我没攻击力
我和47依然嚣张跋扈
轰动油门飞驰在高速公路
现在 等待 信号枪响起瞬间注定你的失败
放空 迷失 从起跑线到终点都是我的旗帜
快收起你那三脚猫的破功夫
这里不需要一条烂鱼来充数
dont move me 靠边站
脾气爆发就像一个火箭弹（hhh）
wow The crown of the king
king是我与生俱来的命
47school给你下达通缉令
HDC的兄弟伙都是尖兵 ya
wu cool The dark melodies are cool
我面前 耍技巧 玩伎俩 就像在 关公面前像小丑样耍大刀
烂货们现在开始把我给包住
对我放着没用的下三滥招数
我把他们的灵魂全部都定固
让人知道我达到全新的高度
hhhh
高级的喷子它们说你是废物
hhhh
用最吊的作品让faker变为黑户
Call me school killer
and me 47 partner
We are all monsters
We'd like chicken dinner x2
和我的兄弟那最好的kush去roll
迷茫中挣大钱环游了整个地球
冲锋枪枪响时请你立刻get low
不然就被子弹打穿了头
我和我的兄弟准备好赢
为了钱就可以空口无凭
以前的东西都全部归零
合作了就像是利刃尖兵
法拉利在轰鸣
有钱就能通行
别当我眼中钉
否则就要你命
你的话我不听
不打就上屋顶
凳子上放图钉
全体都注意别当我宿敌不然真的没有办法
要么被奴役或者被孤立看你被我手下暗杀
没太多主意想让我服气终究是一现的昙花
准备好突袭屏住了呼吸让大楼瞬间就坍塌
看哥们无限的弹药库
根本就没想过怎么输
依旧是混迹在我的hood
东西都放进了工装裤
准备在这一片当地主
给别人适当点的庇护
不太懂所谓的艺术家
甚至都分不清八个八
不用你告诉我怎么去做
我们可能有点持枪凌弱
谁叫这地区的弱者太多
还总是装大哥不会认错
这东西我还是一笔带过
让他们消失在三点一刻
不理解牛逼的wordplay
像井底的青蛙自己沉醉
以后的作品你得靠回味
我和我兄弟的嘴强战队
fortyseven随时待命
像野蛮人太过血腥
惹了47还有school
他们只有一条死路
弱小的显得很无助
只能在一旁小声哭
收起","hiphop","0.9375","47School-47SCHOOL.mp3","0.7476578696","-0.5225312252","0.9734674359","-0.009329085132","0.5778924302","1.425053953","-0.04817533545","-1.029628873","-1.446245905","-1.658554101","-2.861755179","-1.96600263","-1.945246699","-0.3628871069","0.01929575742","1.004559434","0.9537167819","-0.9129557137","-1.456456151","-0.02577539117","-0.2362863199","-1.162215518","0.05052046546","1.587527395","-0.181509013","-2.390358559","0.9999878407","0.9993761182"
